"Article ID";"Published date";"Headline";"Url";"Outlet Name";"Author Name";"Country";"Language";"Impressions";"Shares";"Coded"
"f15ea2f9d5fabab0a76de767c22493607e631404590f6787ef0162a6f9c1b0bc845682512447f3d2a82ec9a69bbd440b3d7f3515aefa96663f2f2af308d424b1";"2022-08-01 09:00:00";"Desenvolvedores franceses processam Apple por taxas da loja de aplicativos";"https://www.istoedinheiro.com.br/desenvolvedores-franceses-processam-apple/";"istoedinheiro.com.br";"Jonathan Stempel";"Brazil";"pt";"86555";"0";"2"
"89b75e9671f02898b8ac7c4ac1ed84079d04e98d63eedc38ba1449fc1e5dd92f25fe5da70864017f8de7b27ac85d45e18ab503660ec4ef71259e44d8770e2aa8";"2022-08-01 18:50:21";"Apple diz que Colômbia violou seus direitos humanos por banir iPhones – Tecnoblog";"https://tecnoblog.net/noticias/2022/08/01/apple-diz-que-colombia-violou-seus-direitos-humanos-por-banir-iphones/";"tecnoblog.net";"Bruno Ignacio";"Brazil";"pt";"182229";"0";"2"
"53abaf07fa3126ac5c78f6d503b7dd7d4b3ab9d64cd9019e0fb63f16d1c503649df1ffe05775bbb732f7745f03e5718934e40f71320f590c7215876cea3f1067";"2022-08-03 13:51:00";"Fábio Faria vai pedir à Apple atualização do iPhone 13 para 5G SA no Brasil";"https://olhardigital.com.br/2022/08/03/reviews/ministro-fabio-faria-vai-pedir-a-apple-atualizacao-do-iphone-13-para-5g-sa-no-brasil/";"olhardigital.com.br";"Murilo Benevides";"Brazil";"pt";"257235";"3";"2"
"303ff26b8d85180a41108bc68d6791f95c7e41fa326fabb2a00a892ac25f6a0d1bce59cc704aebb1627acb9a3d45587be6d1be72584ab8ef32d40bd68bb7b745";"2022-08-05 15:41:27";"Google Meet poderá facilitar a jogatina com amigos no Android";"https://canaltech.com.br/apps/google-meet-podera-facilitar-a-jogatina-com-amigos-no-android-222494/";"canaltech.com.br";"Igor Almenara";"Brazil";"pt";"324740";"6";"2"
"457a8f7a2d341f65ccf162098e5bf5da6da95012ba6e19df92e9a3792a5be12cd2a39b063f40015ef05ff076e80ad7644255f7893bb06a81e6b7b198d44a3251";"2022-08-07 18:03:00";"Google Pixel 6a: compensa importar o smartphone que custa menos de US$ 500?";"https://gizmodo.uol.com.br/google-pixel-6a-compensa-importar-o-smartphone-que-custa-menos-de-us-500/";"gizmodo.uol.com.br";"Julia Possa";"Brazil";"pt";"192364";"2";"2"
"b8e1195003e484574617278fbd045c7a0d28c54ebfa51aea0c47d6f8d5c95de8dfa6bd0fcca493fcc58fac9a5f7456fb4ac3aded1cd29197c799abcb44ef5038";"2022-08-03 22:18:58";"Como traduzir uma página na internet em qualquer navegador";"https://canaltech.com.br/navegadores/como-traduzir-uma-pagina-na-internet-em-qualquer-navegador/";"canaltech.com.br";"Caio Carvalho";"Brazil";"pt";"324740";"2";"2"
"9bea91971afd15812ac364f2f649391bdb31b3ee488839fbcd08cd45f71ecd6217b21c9c5869a6ab4a15a61c7f77018fc1180a729d4e4d95d257a5e23a93d52e";"2022-08-02 08:39:00";"Metaverso: Meta vs. Apple será PC vs. Mac Parte 2?";"https://tecnoblog.net/meiobit/459045/metaverso-meta-vs-apple-guerra-filosofias-repeteco-pc-vs-mac/";"tecnoblog.net";"Ronaldo Gogoni";"Brazil";"pt";"182229";"0";"2"
"2877c480d36c73fa8cbc61a65d09595b1f3c609693bbe877717a275db0f17900498db0191428bb8a62d8c0c3cfddd4ce096c72bc4694c6982736e344418358f6";"2022-08-02 09:09:03";"Popularidade do Edge teria aumentado graças a uma ajuda inesperada";"https://canaltech.com.br/apps/popularidade-do-edge-teria-aumentado-gracas-a-uma-ajuda-inesperada-222107/";"canaltech.com.br";"Igor Almenara";"Brazil";"pt";"324740";"1";"2"
"825e5335f40e165c6b9480ac110a31609c92bebf3e4297a047d478b1da72d37157a0097b3a3a6cd7db0eacd2d5b1bb568d427676534e092bf90ed96cc98b93b1";"2022-08-04 09:32:52";"Apple deve atrasar lançamento do novo sistema operacional para iPad";"https://www.uol.com.br/tilt/noticias/redacao/2022/08/04/bugs-apple-deve-atrasar-lancamento-do-novo-sistema-operacional-do-ipad.htm";"uol.com.br";"Marcella Duarte";"Brazil";"pt";"4162058";"0";"2"
"fa16ffc5f08f00c80887a9a5a7dde64adde505821e0b9d9017402acec829d0e8e2f574af09fb10079686c99f9b45ec907128b31b3795326744423e62e7a0f5bd";"2022-08-01 16:43:40";"Desenvolvedores franceses processam Apple por taxas da loja de aplicativos";"https://ct.moreover.com/?a=48378308958&p=8vr&v=1&x=WoqAL6J1gPKtVH3dP-Q7MA";"epocanegocios.globo.com";"unknown journalist";"Brazil";"pt";"70551";"1";"2"
"136c099e539eb9c15152e68ff56fe08a372d36ec273f94a3e39608cdf8e9db0584684a187a0c769de820d595a94342865e27218bcc9343be9119ad09376ab9bf";"2022-08-03 12:49:00";"Apple planeja adiar o lançamento da atualização do sistema operacional do iPad";"https://valor.globo.com/empresas/noticia/2022/08/03/apple-planeja-adiar-o-lancamento-da-atualizacao-do-sistema-operacional-do-ipad.ghtml";"valor.globo.com";"unknown journalist";"Brazil";"pt";"285213";"0";"2"
"32f5eddb3cb21e25f35747a51129c6651586e87a385d5f86441e3b417f23461740bc99fa5a5b322c3e6164c8e157c9267df727abf34859e1211c7bfa19674a13";"2022-08-02 09:41:07";"Google Pixel 6a supera iPhone 12 Pro e Galaxy S22 Plus em teste de câmera";"https://canaltech.com.br/smartphone/google-pixel-6a-supera-iphone-12-pro-e-galaxy-s22-plus-em-teste-de-camera-222086/";"canaltech.com.br";"Víctor Carvalho";"Brazil";"pt";"324740";"5";"2"
"ff789981819b2fbe1d67b63143eabe2efb7e0290b2e4271e3260272dbe09bf12515b5974062103577585fb2fe34c3e5f28d5f6fc8a4982324b433cb45f04838e";"2022-08-04 14:51:18";"Apple deve atrasar lançamento do iPadOS 16 para outubro";"https://www.tecmundo.com.br/software/242726-apple-deve-atrasar-lancamento-ipados-16-outubro.htm";"tecmundo.com.br";"Lucas Vinicius Santos";"Brazil";"pt";"600626";"2";"2"
"2156207c3334eeaaae3c6e99109250f430fba56dfc595209853ae4d8d39b31ce51211723ccb342415653fef00bb374e1c1490641a955bea0608e93abf770c5ef";"2022-08-03 11:14:27";"iOS 16: Apple Pay poderá ser usado no Chrome e Edge do iPhone";"https://www.tecmundo.com.br/mercado/242619-ios-16-apple-pay-usado-chrome-edge-iphone.htm";"tecmundo.com.br";"Saori Antonioli Almeida";"Brazil";"pt";"600626";"2";"2"
